obs_id,province,provincechn,year,population_10k,group,group_label,x,p,m
35_2015,35,福建,2015,3984,dairyegg,Dairy and eggs,0.02317534416339726,3837.6010742138637,21187.77074276592
35_2015,35,福建,2015,3984,nonfood,Other/non-covered residual,195.58575875883847,94.98835574645561,21187.77074276592
35_2016,35,福建,2016,4016,grain,Staples,0.39478014058237587,1159.4574730753843,21916.900638830604
35_2016,35,福建,2016,4016,oil,Oils and fats,0.1209692124369863,5704.506984719215,21916.900638830604
35_2016,35,福建,2016,4016,vegfruit,Vegetables and fruits,0.04390393935969863,11108.829148191957,21916.900638830604
35_2016,35,福建,2016,4016,pork,Pork,0.1300295165353151,3060.6366341140633,21916.900638830604
35_2016,35,福建,2016,4016,meatother,Non-pork meat/aquatic,0.05490824330671233,10220.604065231853,21916.900638830604
35_2016,35,福建,2016,4016,dairyegg,Dairy and eggs,0.024581975986410955,3453.9395005471674,21916.900638830604
35_2016,35,福建,2016,4016,nonfood,Other/non-covered residual,202.24491939553815,95.11885717131327,21916.900638830604
35_2017,35,福建,2017,4065,grain,Staples,0.37526743508519556,1192.978529642132,22548.214284745336
35_2017,35,福建,2017,4065,oil,Oils and fats,0.11234598128630137,5845.251611902141,22548.214284745336
35_2017,35,福建,2017,4065,vegfruit,Vegetables and fruits,0.04369538350682192,10629.629116341523,22548.214284745336
35_2017,35,福建,2017,4065,pork,Pork,0.13053092311282194,2741.5112631468864,22548.214284745336
35_2017,35,福建,2017,4065,meatother,Non-pork meat/aquatic,0.05354873914064384,11299.664757286653,22548.214284745336
35_2017,35,福建,2017,4065,dairyegg,Dairy and eggs,0.024170227821698625,3458.143133913683,22548.214284745336
35_2017,35,福建,2017,4065,nonfood,Other/non-covered residual,203.65993352864655,97.87321832882078,22548.214284745336
35_2018,35,福建,2018,4104,grain,Staples,0.38471078990380775,1187.6661048127667,23679.891189115664
35_2018,35,福建,2018,4104,oil,Oils and fats,0.11262476386849314,5653.407896119128,23679.891189115664
35_2018,35,福建,2018,4104,vegfruit,Vegetables and fruits,0.04656722422332876,11185.829928570838,23679.891189115664
35_2018,35,福建,2018,4104,pork,Pork,0.1467164638444932,2302.3794550110233,23679.891189115664
35_2018,35,福建,2018,4104,meatother,Non-pork meat/aquatic,0.051020147022054804,11120.0366350722,23679.891189115664
35_2018,35,福建,2018,4104,dairyegg,Dairy and eggs,0.024745038494575343,3722.096405261789,23679.891189115664
35_2018,35,福建,2018,4104,nonfood,Other/non-covered residual,212.28361135608995,99.24520321911382,23679.891189115664
35_2019,35,福建,2019,4137,grain,Staples,0.3696283366947471,1073.752657520925,24762.398326748134
35_2019,35,福建,2019,4137,oil,Oils and fats,0.10897578499315068,4952.888439603994,24762.398326748134
35_2019,35,福建,2019,4137,vegfruit,Vegetables and fruits,0.04425179311728768,11578.072843249185,24762.398326748134
35_2019,35,福建,2019,4137,pork,Pork,0.11254020485942469,3386.231482039851,24762.398326748134
35_2019,35,福建,2019,4137,meatother,Non-pork meat/aquatic,0.055494307387315076,10541.284497467565,24762.398326748134
35_2019,35,福建,2019,4137,dairyegg,Dairy and eggs,0.02475211101008219,3436.2228825967804,24762.398326748134
35_2019,35,福建,2019,4137,nonfood,Other/non-covered residual,226.30587992708143,98.37257122156693,24762.398326748134
35_2020,35,福建,2020,4161,grain,Staples,0.3826495672221539,978.0686957885114,23531.71034592172
35_2020,35,福建,2020,4161,oil,Oils and fats,0.1179881293808219,4493.636909076271,23531.71034592172
35_2020,35,福建,2020,4161,vegfruit,Vegetables and fruits,0.04528565568186301,8900.558188655757,23531.71034592172
35_2020,35,福建,2020,4161,pork,Pork,0.09741888685676714,4673.6615250818095,23531.71034592172
35_2020,35,福建,2020,4161,meatother,Non-pork meat/aquatic,0.060934243900054794,9133.378138849066,23531.71034592172
35_2020,35,福建,2020,4161,dairyegg,Dairy and eggs,0.02847959562849315,2710.0217486245365,23531.71034592172
35_2020,35,福建,2020,4161,nonfood,Other/non-covered residual,217.80206840727547,97.03842939961838,23531.71034592172
35_2021,35,福建,2021,4187,grain,Staples,0.39732101152632676,1011.4901543804165,26266.41374143709
35_2021,35,福建,2021,4187,oil,Oils and fats,0.1317858904109589,5094.845008269963,26266.41374143709
35_2021,35,福建,2021,4187,vegfruit,Vegetables and fruits,0.04824215753424657,8908.75607980852,26266.41374143709
35_2021,35,福建,2021,4187,pork,Pork,0.13953286849315072,2914.616167976249,26266.41374143709
35_2021,35,福建,2021,4187,meatother,Non-pork meat/aquatic,0.06123804383561644,10541.04366549811,26266.41374143709
35_2021,35,福建,2021,4187,dairyegg,Dairy and eggs,0.031065446575342468,3165.9814592217226,26266.41374143709
35_2021,35,福建,2021,4187,nonfood,Other/non-covered residual,238.1552958412636,99.148628167883,26266.41374143709
35_2022,35,福建,2022,4188,grain,Staples,0.3717305246488045,983.1086489737064,26720.93616193098
35_2022,35,福建,2022,4188,oil,Oils and fats,0.12360116141506851,5214.641467353135,26720.93616193098
35_2022,35,福建,2022,4188,vegfruit,Vegetables and fruits,0.04408808306852055,9236.506537522999,26720.93616193098
35_2022,35,福建,2022,4188,pork,Pork,0.150572200282274,2417.7075268742483,26720.93616193098
35_2022,35,福建,2022,4188,meatother,Non-pork meat/aquatic,0.057705112086534255,10234.055309543895,26720.93616193098
35_2022,35,福建,2022,4188,dairyegg,Dairy and eggs,0.029021035100164384,3211.863508236616,26720.93616193098
35_2022,35,福建,2022,4188,nonfood,Other/non-covered residual,241.53403501884605,100.42444164295257,26720.93616193098
35_2023,35,福建,2023,4183,grain,Staples,0.3967453296684574,984.9985909805174,28345.537051386873
35_2023,35,福建,2023,4183,oil,Oils and fats,0.13546492139589042,5382.038465382139,28345.537051386873
35_2023,35,福建,2023,4183,vegfruit,Vegetables and fruits,0.05395749679835616,9708.785216696335,28345.537051386873
35_2023,35,福建,2023,4183,pork,Pork,0.17988484216315073,2089.4474157693953,28345.537051386873
35_2023,35,福建,2023,4183,meatother,Non-pork meat/aquatic,0.06755627646182191,10191.057833786736,28345.537051386873
35_2023,35,福建,2023,4183,dairyegg,Dairy and eggs,0.03561157422717808,3091.2712820404686,28345.537051386873
35_2023,35,福建,2023,4183,nonfood,Other/non-covered residual,255.2738942000855,100.0,28345.537051386873
36_2015,36,江西,2015,4485,grain,Staples,0.4641131768092845,1251.5186037134893,14358.888027559411
36_2015,36,江西,2015,4485,oil,Oils and fats,0.15973196293972602,4889.128566498073,14358.888027559411
36_2015,36,江西,2015,4485,vegfruit,Vegetables and fruits,0.04713574267868493,10875.688654325593,14358.888027559411
36_2015,36,江西,2015,4485,pork,Pork,0.1039554174203014,2929.6248757935596,14358.888027559411
36_2015,36,江西,2015,4485,meatother,Non-pork meat/aquatic,0.03067409015715069,9428.32720119286,14358.888027559411
36_2015,36,江西,2015,4485,dairyegg,Dairy and eggs,0.022160849249863016,4238.89035903381,14358.888027559411
36_2015,36,江西,2015,4485,nonfood,Other/non-covered residual,128.81233301377358,91.58101996922645,14358.888027559411
36_2016,36,江西,2016,4496,grain,Staples,0.4496129864717516,1203.7522588213953,14752.960781864673
36_2016,36,江西,2016,4496,oil,Oils and fats,0.16149211746164382,4689.51590773822,14752.960781864673
36_2016,36,江西,2016,4496,vegfruit,Vegetables and fruits,0.04915267826904109,9770.367281090501,14752.960781864673
36_2016,36,江西,2016,4496,pork,Pork,0.10046268808126028,3305.263993736263,14752.960781864673
36_2016,36,江西,2016,4496,meatother,Non-pork meat/aquatic,0.03186409945615069,9438.0102855658,14752.960781864673
36_2016,36,江西,2016,4496,dairyegg,Dairy and eggs,0.020108248826849313,3761.1192149575168,14752.960781864673
36_2016,36,江西,2016,4496,nonfood,Other/non-covered residual,133.65085305209715,91.77464531854471,14752.960781864673
36_2017,36,江西,2017,4511,grain,Staples,0.43185587092611244,1250.541452331111,15463.904687418342
36_2017,36,江西,2017,4511,oil,Oils and fats,0.1621170781767123,4533.233264397529,15463.904687418342
36_2017,36,江西,2017,4511,vegfruit,Vegetables and fruits,0.04899704407424657,10073.48395315164,15463.904687418342
36_2017,36,江西,2017,4511,pork,Pork,0.10374366999575343,3054.28467856249,15463.904687418342
36_2017,36,江西,2017,4511,meatother,Non-pork meat/aquatic,0.032948924855054795,9784.39702662864,15463.904687418342
36_2017,36,江西,2017,4511,dairyegg,Dairy and eggs,0.021161162495561645,3737.230882064883,15463.904687418342
36_2017,36,江西,2017,4511,nonfood,Other/non-covered residual,136.42610808829633,95.12133358019229,15463.904687418342
36_2018,36,江西,2018,4513,grain,Staples,0.4135874844249759,1263.8230923370136,16200.645122327132
36_2018,36,江西,2018,4513,oil,Oils and fats,0.16738021251369864,4608.474887625579,16200.645122327132
36_2018,36,江西,2018,4513,vegfruit,Vegetables and fruits,0.04604220659083562,9733.101539148918,16200.645122327132
36_2018,36,江西,2018,4513,pork,Pork,0.12824503219134248,2826.2391962377615,16200.645122327132
36_2018,36,江西,2018,4513,meatother,Non-pork meat/aquatic,0.033705519007876716,9787.543252564445,16200.645122327132
36_2018,36,江西,2018,4513,dairyegg,Dairy and eggs,0.021378408200657534,4007.0684790543132,16200.645122327132
36_2018,36,江西,2018,4513,nonfood,Other/non-covered residual,139.9623982633634,97.74362824008209,16200.645122327132
36_2019,36,江西,2019,4516,grain,Staples,0.4119722453530402,1104.9009112389144,17100.489547247184
36_2019,36,江西,2019,4516,oil,Oils and fats,0.15933238073013697,4086.124811269146,17100.489547247184
36_2019,36,江西,2019,4516,vegfruit,Vegetables and fruits,0.04767156471927397,11129.377991251798,17100.489547247184
36_2019,36,江西,2019,4516,pork,Pork,0.11819907368013702,3562.3091337184846,17100.489547247184
36_2019,36,江西,2019,4516,meatother,Non-pork meat/aquatic,0.04028582541756165,8771.145021700688,17100.489547247184
36_2019,36,江西,2019,4516,dairyegg,Dairy and eggs,0.02248998516690411,3624.5477862209955,17100.489547247184
36_2019,36,江西,2019,4516,nonfood,Other/non-covered residual,149.94370584984043,97.421653113416,17100.489547247184
36_2020,36,江西,2020,4519,grain,Staples,0.47354135224312194,1006.9511431718944,16525.49683985411
36_2020,36,江西,2020,4519,oil,Oils and fats,0.19245282302465752,3551.5438613698234,16525.49683985411
36_2020,36,江西,2020,4519,vegfruit,Vegetables and fruits,0.050703032823986305,8599.40695638577,16525.49683985411
36_2020,36,江西,2020,4519,pork,Pork,0.12525362379591784,4722.596836999273,16525.49683985411
36_2020,36,江西,2020,4519,meatother,Non-pork meat/aquatic,0.04479851792782191,8445.018656026705,16525.49683985411
36_2020,36,江西,2020,4519,dairyegg,Dairy and eggs,0.025916193067945206,2765.905912243783,16525.49683985411
36_2020,36,江西,2020,4519,nonfood,Other/non-covered residual,144.90762134765518,95.83771102217402,16525.49683985411
36_2021,36,江西,2021,4517,grain,Staples,0.536014336757266,1018.2256079774118,18342.934894136913
36_2021,36,江西,2021,4517,oil,Oils and fats,0.19090479452054793,3703.1492476580233,18342.934894136913
36_2021,36,江西,2021,4517,vegfruit,Vegetables and fruits,0.06084382739726027,8251.829812677492,18342.934894136913
36_2021,36,江西,2021,4517,pork,Pork,0.15766710410958906,3030.41630053046,18342.934894136913
36_2021,36,江西,2021,4517,meatother,Non-pork meat/aquatic,0.05035554109589041,9567.219650853236,18342.934894136913
36_2021,36,江西,2021,4517,dairyegg,Dairy and eggs,0.029950421917808216,2979.309629861509,18342.934894136913
36_2021,36,江西,2021,4517,nonfood,Other/non-covered residual,158.6125570380315,97.97041760289672,18342.934894136913
36_2022,36,江西,2022,4528,grain,Staples,0.4946927762698463,993.2951553970954,18862.742651773107
36_2022,36,江西,2022,4528,oil,Oils and fats,0.16796452898219177,4028.923363859065,18862.742651773107
36_2022,36,江西,2022,4528,vegfruit,Vegetables and fruits,0.059227245521835614,8866.320194167709,18862.742651773107
36_2022,36,江西,2022,4528,pork,Pork,0.1673992446361644,2590.8975479767123,18862.742651773107
36_2022,36,江西,2022,4528,meatother,Non-pork meat/aquatic,0.049767574997301375,9093.683133214367,18862.742651773107
36_2022,36,江西,2022,4528,dairyegg,Dairy and eggs,0.028172346707178077,3074.8859691461107,18862.742651773107
36_2022,36,江西,2022,4528,nonfood,Other/non-covered residual,162.75560322243535,99.51492207629143,18862.742651773107
36_2023,36,江西,2023,4515,grain,Staples,0.48706105765227276,973.1369713921094,20193.62084867
36_2023,36,江西,2023,4515,oil,Oils and fats,0.1690546199917808,4329.012775484634,20193.62084867
36_2023,36,江西,2023,4515,vegfruit,Vegetables and fruits,0.06309015145158904,8921.277898036604,20193.62084867
36_2023,36,江西,2023,4515,pork,Pork,0.198664001720137,2172.3803588121527,20193.62084867
36_2023,36,江西,2023,4515,meatother,Non-pork meat/aquatic,0.05573203717400001,9056.750612573158,20193.62084867
36_2023,36,江西,2023,4515,dairyegg,Dairy and eggs,0.032848936460931503,3001.1897381771187,20193.62084867
36_2023,36,江西,2023,4515,nonfood,Other/non-covered residual,173.90048514543264,100.0,20193.62084867
37_2015,37,山东,2015,9866,grain,Staples,0.3918384305523074,991.1197082368905,16925.15336111417
37_2015,37,山东,2015,9866,oil,Oils and fats,0.11005135492191781,6486.384889155625,16925.15336111417
37_2015,37,山东,2015,9866,vegfruit,Vegetables and fruits,0.05163205423623288,10295.470339761743,16925.15336111417
37_2015,37,山东,2015,9866,pork,Pork,0.06482408937336988,3402.4279005970247,16925.15336111417
37_2015,37,山东,2015,9866,meatother,Non-pork meat/aquatic,0.026630203613205478,10392.66833846523,16925.15336111417
37_2015,37,山东,2015,9866,dairyegg,Dairy and eggs,0.04267055170115068,3682.277715851285,16925.15336111417
37_2015,37,山东,2015,9866,nonfood,Other/non-covered residual,160.78874983537983,91.03211431560564,16925.15336111417
37_2016,37,山东,2016,9973,grain,Staples,0.38665022077942074,934.8426199172154,17737.360741129924
37_2016,37,山东,2016,9973,oil,Oils and fats,0.10757653906438357,6040.253720180678,17737.360741129924
37_2016,37,山东,2016,9973,vegfruit,Vegetables and fruits,0.05638159776987671,8561.373832829871,17737.360741129924
37_2016,37,山东,2016,9973,pork,Pork,0.06425421094454796,3692.8267207097097,17737.360741129924
37_2016,37,山东,2016,9973,meatother,Non-pork meat/aquatic,0.028961421854027395,9919.280741995397,17737.360741129924
37_2016,37,山东,2016,9973,dairyegg,Dairy and eggs,0.04418570239945205,3252.119177977455,17737.360741129924
37_2016,37,山东,2016,9973,nonfood,Other/non-covered residual,169.00560796018266,92.15763302960431,17737.360741129924
37_2017,37,山东,2017,10033,grain,Staples,0.3774869557472544,939.85757555451,18681.05549191979
37_2017,37,山东,2017,10033,oil,Oils and fats,0.09977733922191781,6049.131225788141,18681.05549191979
37_2017,37,山东,2017,10033,vegfruit,Vegetables and fruits,0.05679429011953424,9136.683438127304,18681.05549191979
37_2017,37,山东,2017,10033,pork,Pork,0.06562923432287672,3473.3832144157773,18681.05549191979
37_2017,37,山东,2017,10033,meatother,Non-pork meat/aquatic,0.027737644468342468,10253.207287419127,18681.05549191979
37_2017,37,山东,2017,10033,dairyegg,Dairy and eggs,0.04463791196668493,3104.544826112835,18681.05549191979
37_2017,37,山东,2017,10033,nonfood,Other/non-covered residual,174.8912329772861,94.64658616074522,18681.05549191979
37_2018,37,山东,2018,10077,grain,Staples,0.3604562734008626,907.55364970627,19332.1328875035
37_2018,37,山东,2018,10077,oil,Oils and fats,0.09348265390684932,5840.511022557188,19332.1328875035
37_2018,37,山东,2018,10077,vegfruit,Vegetables and fruits,0.058381925637657525,9620.067251809918,19332.1328875035
37_2018,37,山东,2018,10077,pork,Pork,0.08031468589791782,2874.1330476882436,19332.1328875035
37_2018,37,山东,2018,10077,meatother,Non-pork meat/aquatic,0.028349453969753424,10065.784753190235,19332.1328875035
37_2018,37,山东,2018,10077,dairyegg,Dairy and eggs,0.04184243223736986,3345.182111382353,19332.1328875035
37_2018,37,山东,2018,10077,nonfood,Other/non-covered residual,177.65764699057715,97.04738355645962,19332.1328875035
37_2019,37,山东,2019,10106,grain,Staples,0.36150983218277327,820.2356652032211,19743.979496102864
37_2019,37,山东,2019,10106,oil,Oils and fats,0.10077637480273972,5197.645647650155,19743.979496102864
37_2019,37,山东,2019,10106,vegfruit,Vegetables and fruits,0.06042323920887671,10540.422311884771,19743.979496102864
37_2019,37,山东,2019,10106,pork,Pork,0.07378449727956166,3610.2458717905847,19743.979496102864
37_2019,37,山东,2019,10106,meatother,Non-pork meat/aquatic,0.0307639143799726,8957.113080625868,19743.979496102864
37_2019,37,山东,2019,10106,dairyegg,Dairy and eggs,0.04496541889928767,3047.8396654983057,19743.979496102864
37_2019,37,山东,2019,10106,nonfood,Other/non-covered residual,180.47925460549766,97.56127654900433,19743.979496102864
37_2020,37,山东,2020,10165,grain,Staples,0.38137972988436375,723.4904433281566,19152.283050748432
37_2020,37,山东,2020,10165,oil,Oils and fats,0.09537811682054793,4446.314392058983,19152.283050748432
37_2020,37,山东,2020,10165,vegfruit,Vegetables and fruits,0.06217716385871232,8246.974319530927,19152.283050748432
37_2020,37,山东,2020,10165,pork,Pork,0.06241706679526028,4963.524992038231,19152.283050748432
